Baseline,0.00755713468995629
Gas,0.007668976900340494
Sveriges Förbrukning MWh,0.009472229886117416
Summa Vindkraft,0.007914976355388077
Summa Vattenkraft,0.006758817534857173
Summa kärnkraft,0.007713193106659723
Summa Värmekraft,0.006872398537694381
Summa Ospecificerat,0.007557808004261851
Summa Solkraft,0.007574505008757201
Sveriges Produktion MWh,0.007341983717767404
Import/Export,0.006438397580908217
Bioenergy and renewable waste,0.0063615860844264465
Biomass and biogas,0.008017551286107706
Differently categorized fossil fuels,0.007457072997795852
Differently categorized hydro,0.007428555172708909
Differently categorized natural gas,0.009301658024590742
Differently categorized renewable energy sources,0.007537977809233714
Differently categorized solar,0.007281204111897463
Differently categorized wind,0.006335398019975459
Fossil fuels,0.0076651340680059295
Hard coal,0.007519143900893464
Hydro,0.007729436408657202
Mixed fossil fuels,0.007574066869564217
Natural gas,0.007718531371068247
Non-renewable waste,0.006669315589414907
Nuclear,0.0068326542718036825
Offshore,0.006963691921784071
Oil,0.007449461737489312
Onshore,0.007539780093117949
Other bioenergy and renewable waste,0.006667203720868511
Other or unspecified energy sources,0.007771311366117053
Photovoltaics,0.007095764867664201
Renewable energy sources,0.007039770110733062
Reservoir,0.007570929725160736
Reservoir including pumped storage,0.007558017427228852
Solar,0.007362654044240565
Total,0.007604963790162491
Wind,0.00707928263781085
DK1_NO1,0.00814704343182738
DK1_SE,0.00830305451979118
FI_SE,0.007503059396211628
NO1_DK1,0.008151572983029853
NO1_NO2,0.007203576804515119
NO1_SE,0.00822234165469176
NO2_NO1,0.008559335029319128
NO2_SE,0.007800534650040129
SE_DK1,0.007452262536163664
SE_FI,0.006925653831586507
SE_NO1,0.007935047833642857
SE_NO2,0.007507507598963044
DK2_SE,0.007448502365367199
SE_DK2,0.007616324814169496
NO2_NO3,0.006957691660113478
NO3_NO2,0.007861730684545909
NO3_SE,0.007251115950499058
SE_NO3,0.007641655588209978
NO1_NO3,0.008071290766453024
NO3_NO1,0.007853344077467463
NO3_NO4,0.007532838220834528
NO4_NO3,0.007180867471691308
NO4_SE,0.007912588132062966
SE_NO4,0.00805957634172819
DK1A_DK1,0.0069869743420942695
DK1A_NO1,0.008710708272775147
DK1A_SEA,0.009315441637014027
DK1_DK1A,0.008090316627970816
DK2_SEA,0.007166202645110324
NO1_DK1A,0.008302820602826543
NO1_SEA,0.007751692704979676
SEA_DK1A,0.006805668163233501
SEA_DK2,0.006896521776189021
SEA_NO1,0.008362854578217041
SEA_SE,0.007328736588732599
SE_SEA,0.007889327051799051
DK1_KT,0.00738001291916618
DK2_KT,0.006305909694853916
KT_DK1,0.007585902585847403
KT_DK2,0.007618354765719622
DK1_NO2,0.007618496299039278
FI_DK1A,0.008680800528455457
FI_KT,0.008894536111859282
KT_FI,0.00842277609428108
NO2_DK1,0.007558291142093791
NO3_DK1A,0.006143761344205753
DK1A_NO2,0.006492569906360574
NO2_DK1A,0.00825472566645773
NO1_NO5,0.008007853330527807
NO2_NO5,0.007471691938349913
NO5_NO1,0.0065318836720807795
NO5_NO2,0.0070321693196723194
EE_ELE,0.008599281195079508
EE_FI,0.007621696283489084
ELE_EE,0.007115641505948524
ELI_EE,0.006731269812058822
ERI_EE,0.007557889048851197
FI_EE,0.00766920478943057
DK1_DK2,0.007979455170320329
DK2_DK1,0.008311088801091918
PL_SE,0.007558298826748391
SE_PL,0.006964434168038426
DK1A_SE3,0.008350556056647833
DK2_SE4,0.006628971297507595
FI_SE1,0.00684145793271591
FI_SE3,0.007619772116703904
NO1_SE3,0.0074426982078258505
NO3_SE2,0.008969175303284619
NO4_SE1,0.007819343080247225
NO4_SE2,0.007595101829878573
PL_SE4,0.008115577035424723
SE1_FI,0.0069113687919739415
SE1_NO4,0.0077509473729848455
SE1_SE2,0.006657274296037515
SE2_NO3,0.007905943231834198
SE2_NO4,0.008758938322726017
SE2_SE1,0.006542131782386115
SE2_SE3,0.007327870999379138
SE3_DK1A,0.007390508841386435
SE3_FI,0.007982784292678912
SE3_NO1,0.00749034000433474
SE3_SE2,0.007178077997712499
SE3_SE4,0.0077243282552998515
SE4_DK2,0.008646970208667745
SE4_PL,0.007852268553286055
SE4_SE3,0.007577865505978771
LBI_LT,0.008584338291401457
LKAL_LT,0.007489481180222254
LTLV_LT,0.007677607444305654
LT_LBE,0.008157842706126087
LT_LKAL,0.008265265590802099
LT_LTLV,0.007114687736459284
EE_LV,0.007085918541175036
LRI_LV,0.007557890406646199
LT_LV,0.0071742701015061585
LV_EE,0.007327184596922204
LV_LRE,0.007558028392971934
LV_LT,0.007963873127638625
NO1A_NO1,0.008218611830184453
NO1A_NO2,0.00789769878374169
NO1A_NO5,0.007457359535620047
NO1_NO1A,0.0075767100404772235
NO2_NO1A,0.008003461127932153
NO5_NO1A,0.007578790872278742
FI_FRE,0.007391979368019812
FRE_FI,0.007645776566217579
LT_PLA,0.007457847115582678
LT_SE4,0.007569650898242196
PLA_LT,0.007474815224604531
PLA_PL,0.007612894099160872
PLA_SE4,0.007533233686450981
PL_PLA,0.007654679990885026
SE4_LT,0.0075695653152976355
SE4_PLA,0.0074242157296119885
NO3_NO5,0.0075675655061083775
NO5_NO3,0.007528409598515263
DK1_SE3,0.007336074921452853
LT_PL,0.008719056248307834
PL_LT,0.006508259150819045
SE3_DK1,0.0068199801684273465
LT_PLC,0.007268867357278846
PLC_LT,0.007547052220645202
PLC_PL,0.0075842179996283045
PLC_SE4,0.008007008007883228
PL_PLC,0.007393997575261341
SE4_PLC,0.007325397591822944
NO2_NO2A,0.007759957088874016
